"orig","dest","year5","age","sex","education","flow"
"DEU","FRA",2005,"0-19","Male","Low",4654.52798709482
"DEU","FRA",2005,"0-19","Male","Middle",891.227007461498
"DEU","FRA",2005,"20-39","Female","High",9181.94540749629
"DEU","FRA",2005,"20-39","Female","Low",5022.52546661969
"DEU","FRA",2005,"20-39","Female","Middle",5436.996219189
"DEU","FRA",2005,"20-39","Male","High",8834.55033735727
"DEU","FRA",2005,"20-39","Male","Low",5290.97309870693
"DEU","FRA",2005,"20-39","Male","Middle",6338.35951254615
"DEU","FRA",2005,"40-64","Female","High",2620.01556416562
"DEU","FRA",2005,"40-64","Female","Low",2801.00189749874
"DEU","FRA",2005,"40-64","Female","Middle",2241.81189218168
"DEU","FRA",2005,"40-64","Male","High",3335.61100580633
"DEU","FRA",2005,"40-64","Male","Low",2753.13075982039
"DEU","FRA",2005,"40-64","Male","Middle",2721.24944740294
"DEU","FRA",2005,"65+","Female","High",306.318380465854
"DEU","FRA",2005,"65+","Female","Low",622.748091158544
"DEU","FRA",2005,"65+","Female","Middle",329.494200532911
"DEU","FRA",2005,"65+","Male","High",470.63523356372
"DEU","FRA",2005,"65+","Male","Low",567.969457570635
"DEU","FRA",2005,"65+","Male","Middle",359.493307176107
"DEU","FRA",2010,"0-19","Female","High",0.00243766799200853
"DEU","FRA",2010,"0-19","Female","Low",4709.13313978306
"DEU","FRA",2010,"0-19","Female","Middle",856.578270924712
"DEU","FRA",2010,"0-19","Male","High",0.00812615453204902
"DEU","FRA",2010,"0-19","Male","Low",4877.67640524941
"DEU","FRA",2010,"0-19","Male","Middle",879.170141604924
"DEU","FRA",2010,"20-39","Female","High",8058.10118740695
"DEU","FRA",2010,"20-39","Female","Low",3953.55400268492
"DEU","FRA",2010,"20-39","Female","Middle",4669.62625057262
"DEU","FRA",2010,"20-39","Male","High",8060.33539151757
"DEU","FRA",2010,"20-39","Male","Low",3989.69498612509
"DEU","FRA",2010,"20-39","Male","Middle",5075.05191569718
"DEU","FRA",2010,"40-64","Female","High",2928.99659947705
"DEU","FRA",2010,"40-64","Female","Low",2771.07972458945
"DEU","FRA",2010,"40-64","Female","Middle",2432.92781320386
"DEU","FRA",2010,"40-64","Male","High",3206.45949701182
"DEU","FRA",2010,"40-64","Male","Low",2571.49198073914
"DEU","FRA",2010,"40-64","Male","Middle",2832.16932147145
"DEU","FRA",2010,"65+","Female","High",567.294053768415
"DEU","FRA",2010,"65+","Female","Low",813.282929139411
"DEU","FRA",2010,"65+","Female","Middle",477.340814055014
"DEU","FRA",2010,"65+","Male","High",744.682119466142
"DEU","FRA",2010,"65+","Male","Low",732.574743006651
"DEU","FRA",2010,"65+","Male","Middle",476.632933704373
"DEU","FRA",2015,"0-19","Female","High",0.0499285675195041
"DEU","FRA",2015,"0-19","Female","Low",4756.90573768626
"DEU","FRA",2015,"0-19","Female","Middle",735.514171670171
"DEU","FRA",2015,"0-19","Male","High",0.0127392647162817
"DEU","FRA",2015,"0-19","Male","Low",5170.99745137788
"DEU","FRA",2015,"0-19","Male","Middle",805.484589068168
"DEU","FRA",2015,"20-39","Female","High",7381.1463398402
"DEU","FRA",2015,"20-39","Female","Low",4970.84868008588
"DEU","FRA",2015,"20-39","Female","Middle",5187.65443760744
"DEU","FRA",2015,"20-39","Male","High",7832.59428153021
"DEU","FRA",2015,"20-39","Male","Low",4947.48615049394
"DEU","FRA",2015,"20-39","Male","Middle",5907.95021999516
"DEU","FRA",2015,"40-64","Female","High",2495.54137249107
"DEU","FRA",2015,"40-64","Female","Low",2694.48728086647
"DEU","FRA",2015,"40-64","Female","Middle",2486.00322844398
"DEU","FRA",2015,"40-64","Male","High",2957.20350567938
"DEU","FRA",2015,"40-64","Male","Low",2825.84620015698
"DEU","FRA",2015,"40-64","Male","Middle",3170.99140558101
"DEU","FRA",2015,"65+","Female","High",470.047046292195
"DEU","FRA",2015,"65+","Female","Low",718.493742288941
"DEU","FRA",2015,"65+","Female","Middle",498.04814141286
"DEU","FRA",2015,"65+","Male","High",566.635688255233
"DEU","FRA",2015,"65+","Male","Low",790.928323712842
"DEU","FRA",2015,"65+","Male","Middle",542.515614543739
"DEU","GBR",2000,"0-19","Female","High",0.0902306661815093
"DEU","GBR",2000,"0-19","Female","Low",1718.14438478127
"DEU","GBR",2000,"0-19","Female","Middle",548.892093927499
"DEU","GBR",2000,"0-19","Male","High",0.199806307604908
"DEU","GBR",2000,"0-19","Male","Low",2079.94599673305
"DEU","GBR",2000,"0-19","Male","Middle",676.06696615574
"DEU","GBR",2000,"20-39","Female","High",3445.26031340166
"DEU","GBR",2000,"20-39","Female","Low",248.805666553263
"DEU","GBR",2000,"20-39","Female","Middle",4860.53518692873
"DEU","GBR",2000,"20-39","Male","High",4016.0014992252
"DEU","GBR",2000,"20-39","Male","Low",265.812394684532
"DEU","GBR",2000,"20-39","Male","Middle",5943.86679315696
"DEU","GBR",2000,"40-64","Female","High",883.727232740999
"DEU","GBR",2000,"40-64","Female","Low",124.52137911818
"DEU","GBR",2000,"40-64","Female","Middle",1575.66647570887
"DEU","GBR",2000,"40-64","Male","High",1264.75189052229
"DEU","GBR",2000,"40-64","Male","Low",147.687748712958
"DEU","GBR",2000,"40-64","Male","Middle",2014.22931815741
"DEU","GBR",2000,"65+","Female","High",62.837815920225
"DEU","GBR",2000,"65+","Female","Low",19.6176482119585
"DEU","GBR",2000,"65+","Female","Middle",150.924985008475
"DEU","GBR",2000,"65+","Male","High",91.4034740645709
"DEU","GBR",2000,"65+","Male","Low",25.4520179079574
"DEU","GBR",2000,"65+","Male","Middle",174.102096008176
"DEU","GBR",2005,"0-19","Female","High",0.260359317340039
"DEU","GBR",2005,"0-19","Female","Low",5030.37039723461
"DEU","GBR",2005,"0-19","Female","Middle",1514.39138623999
"DEU","GBR",2005,"0-19","Male","High",0.370773686677412
"DEU","GBR",2005,"0-19","Male","Low",5553.66894760064
"DEU","GBR",2005,"0-19","Male","Middle",1779.44214893752
"DEU","GBR",2005,"20-39","Female","High",9759.38332668466
"DEU","GBR",2005,"20-39","Female","Low",586.211390475092
"DEU","GBR",2005,"20-39","Female","Middle",11103.2205720884
"DEU","GBR",2005,"20-39","Male","High",9962.00582806776
"DEU","GBR",2005,"20-39","Male","Low",534.556949740267
"DEU","GBR",2005,"20-39","Male","Middle",12181.1120145256
"DEU","GBR",2005,"40-64","Female","High",2544.53772555718
"DEU","GBR",2005,"40-64","Female","Low",320.571073063548
"DEU","GBR",2005,"40-64","Female","Middle",4235.07807636271
"DEU","GBR",2005,"40-64","Male","High",3500.17842178494
"DEU","GBR",2005,"40-64","Male","Low",356.525127517879
"DEU","GBR",2005,"40-64","Male","Middle",5283.91886582857
"DEU","GBR",2005,"65+","Female","High",183.970516852175
"DEU","GBR",2005,"65+","Female","Low",55.0954603767578
"DEU","GBR",2005,"65+","Female","Middle",403.366992522938
"DEU","GBR",2005,"65+","Male","High",247.723986097255
"DEU","GBR",2005,"65+","Male","Low",62.6296313839352
"DEU","GBR",2005,"65+","Male","Middle",447.1419382638
"DEU","GBR",2010,"0-19","Female","High",0.246773355787566
"DEU","GBR",2010,"0-19","Female","Low",5136.3117782702
"DEU","GBR",2010,"0-19","Female","Middle",1704.25944065194
"DEU","GBR",2010,"0-19","Male","High",0.358010081280248
"DEU","GBR",2010,"0-19","Male","Low",5403.31294943516
"DEU","GBR",2010,"0-19","Male","Middle",1797.42066971009
"DEU","GBR",2010,"20-39","Female","High",9702.40708463404
"DEU","GBR",2010,"20-39","Female","Low",556.824217803439
"DEU","GBR",2010,"20-39","Female","Middle",9064.07493893499
"DEU","GBR",2010,"20-39","Male","High",9531.50829922883
"DEU","GBR",2010,"20-39","Male","Low",513.35594362019
"DEU","GBR",2010,"20-39","Male","Middle",9980.80976713217
"DEU","GBR",2010,"40-64","Female","High",3319.53644794597
"DEU","GBR",2010,"40-64","Female","Low",399.505927231388
"DEU","GBR",2010,"40-64","Female","Middle",5148.83483695062
"DEU","GBR",2010,"40-64","Male","High",3852.2186139067
"DEU","GBR",2010,"40-64","Male","Low",387.92756581423
"DEU","GBR",2010,"40-64","Male","Middle",5408.46751135665
"DEU","GBR",2010,"65+","Female","High",395.54050673948
"DEU","GBR",2010,"65+","Female","Low",106.609314852515
"DEU","GBR",2010,"65+","Female","Middle",766.586329686433
"DEU","GBR",2010,"65+","Male","High",478.95063846747
"DEU","GBR",2010,"65+","Male","Low",109.887908339109
"DEU","GBR",2010,"65+","Male","Middle",773.412491512711
"DEU","GBR",2015,"0-19","Female","High",0.207207869747378
"DEU","GBR",2015,"0-19","Female","Low",5229.57935934304
"DEU","GBR",2015,"0-19","Female","Middle",1460.63568311629
"DEU","GBR",2015,"0-19","Male","High",0.247026264705369
"DEU","GBR",2015,"0-19","Male","Low",5726.18185216503
"DEU","GBR",2015,"0-19","Male","Middle",1483.14960635372
"DEU","GBR",2015,"20-39","Female","High",11060.5209400746
"DEU","GBR",2015,"20-39","Female","Low",700.471392957833
"DEU","GBR",2015,"20-39","Female","Middle",9874.31799526272
"DEU","GBR",2015,"20-39","Male","High",10748.9392012136
"DEU","GBR",2015,"20-39","Male","Low",610.266361302972
"DEU","GBR",2015,"20-39","Male","Middle",10717.5700182946
"DEU","GBR",2015,"40-64","Female","High",3296.70945276493
"DEU","GBR",2015,"40-64","Female","Low",388.163392681914
"DEU","GBR",2015,"40-64","Female","Middle",4500.35531086541
"DEU","GBR",2015,"40-64","Male","High",4305.86926022866
"DEU","GBR",2015,"40-64","Male","Low",429.902150663587
"DEU","GBR",2015,"40-64","Male","Middle",5557.13963567142
"DEU","GBR",2015,"65+","Female","High",405.78828669513
"DEU","GBR",2015,"65+","Female","Low",99.7976447373973
"DEU","GBR",2015,"65+","Female","Middle",696.193186519914
"DEU","GBR",2015,"65+","Male","High",535.335556240024
"DEU","GBR",2015,"65+","Male","Low",115.600288177501
"DEU","GBR",2015,"65+","Male","Middle",781.963178504406
"DEU","GRC",2000,"0-19","Female","High",0.0210747398787055
"DEU","GRC",2000,"0-19","Female","Low",2474.13023384954
"DEU","GRC",2000,"0-19","Female","Middle",421.670690715849
"DEU","GRC",2000,"0-19","Male","High",0.00463453178840469
"DEU","GRC",2000,"0-19","Male","Low",3320.36913166739
"DEU","GRC",2000,"0-19","Male","Middle",562.100906078277
"DEU","GRC",2000,"20-39","Female","High",3365.07632210004
"DEU","GRC",2000,"20-39","Female","Low",3318.14680933246
"DEU","GRC",2000,"20-39","Female","Middle",4075.27484552309
"DEU","GRC",2000,"20-39","Male","High",4176.46855419844
"DEU","GRC",2000,"20-39","Male","Low",4618.84467696294
"DEU","GRC",2000,"20-39","Male","Middle",6290.83713919103
"DEU","GRC",2000,"40-64","Female","High",1116.14476395171
"DEU","GRC",2000,"40-64","Female","Low",2995.62329261834
"DEU","GRC",2000,"40-64","Female","Middle",1728.67017584807
"DEU","GRC",2000,"40-64","Male","High",1869.56774318855
"DEU","GRC",2000,"40-64","Male","Low",3812.2891068026
"DEU","GRC",2000,"40-64","Male","Middle",2527.7819637968
"DEU","GRC",2000,"65+","Female","High",118.711447593295
"DEU","GRC",2000,"65+","Female","Low",935.26471746885
"DEU","GRC",2000,"65+","Female","Middle",302.858807312443
"DEU","GRC",2000,"65+","Male","High",258.300998067324
"DEU","GRC",2000,"65+","Male","Low",1162.05768385423
"DEU","GRC",2000,"65+","Male","Middle",402.602528103596
"DEU","GRC",2005,"0-19","Female","High",0.0643305489070391
"DEU","GRC",2005,"0-19","Female","Low",5151.15814946691
"DEU","GRC",2005,"0-19","Female","Middle",970.831983636722
"DEU","GRC",2005,"0-19","Male","High",0.0245100768777619
"DEU","GRC",2005,"0-19","Male","Low",5688.12475558318
"DEU","GRC",2005,"0-19","Male","Middle",1039.38663338755
"DEU","GRC",2005,"20-39","Female","High",6059.90627191743
"DEU","GRC",2005,"20-39","Female","Low",5658.27448999307
"DEU","GRC",2005,"20-39","Female","Middle",7120.77851520521
"DEU","GRC",2005,"20-39","Male","High",5857.19265481105
"DEU","GRC",2005,"20-39","Male","Low",7205.09419678112
"DEU","GRC",2005,"20-39","Male","Middle",9050.86738552634
"DEU","GRC",2005,"40-64","Female","High",2256.08373851347
"DEU","GRC",2005,"40-64","Female","Low",5520.5884707776
"DEU","GRC",2005,"40-64","Female","Middle",3692.06576868497
"DEU","GRC",2005,"40-64","Male","High",3179.97750871617
"DEU","GRC",2005,"40-64","Male","Low",6113.64159735635
"DEU","GRC",2005,"40-64","Male","Middle",4603.90371244805
"DEU","GRC",2005,"65+","Female","High",297.209694740143
"DEU","GRC",2005,"65+","Female","Low",2059.00574559878
"DEU","GRC",2005,"65+","Female","Middle",736.81288524757
"DEU","GRC",2005,"65+","Male","High",554.967705583283
"DEU","GRC",2005,"65+","Male","Low",2166.96231423768
"DEU","GRC",2005,"65+","Male","Middle",876.624574866604
"DEU","GRC",2010,"0-19","Female","High",0.0355931978673932
"DEU","GRC",2010,"0-19","Female","Low",2314.86549283458
"DEU","GRC",2010,"0-19","Female","Middle",474.053529416493
"DEU","GRC",2010,"0-19","Male","High",0.0351458263006762
"DEU","GRC",2010,"0-19","Male","Low",2537.13451311593
"DEU","GRC",2010,"0-19","Male","Middle",480.478642940181
"DEU","GRC",2010,"20-39","Female","High",3325.58206197885
"DEU","GRC",2010,"20-39","Female","Low",3659.0614222216
"DEU","GRC",2010,"20-39","Female","Middle",3499.61785188386
"DEU","GRC",2010,"20-39","Male","High",2868.5169245638
"DEU","GRC",2010,"20-39","Male","Low",4497.92088703083
"DEU","GRC",2010,"20-39","Male","Middle",4296.90023787595
"DEU","GRC",2010,"40-64","Female","High",1179.62617014562
"DEU","GRC",2010,"40-64","Female","Low",3286.42362960221
"DEU","GRC",2010,"40-64","Female","Middle",2182.45182337434
"DEU","GRC",2010,"40-64","Male","High",1522.50897900012
"DEU","GRC",2010,"40-64","Male","Low",3527.76432430317
"DEU","GRC",2010,"40-64","Male","Middle",2445.97260604541
"DEU","GRC",2010,"65+","Female","High",178.245708784448
"DEU","GRC",2010,"65+","Female","Low",1261.60034691258
"DEU","GRC",2010,"65+","Female","Middle",555.253000419252
"DEU","GRC",2010,"65+","Male","High",329.265150635487
"DEU","GRC",2010,"65+","Male","Low",1332.03263225704
"DEU","GRC",2010,"65+","Male","Middle",542.711418494016
"DEU","GRC",2015,"0-19","Female","High",0.142960315898152
"DEU","GRC",2015,"0-19","Female","Low",3362.16128693959
"DEU","GRC",2015,"0-19","Female","Middle",528.167407973084
"DEU","GRC",2015,"0-19","Male","High",0.153730143987035
"DEU","GRC",2015,"0-19","Male","Low",4300.14448160934
"DEU","GRC",2015,"0-19","Male","Middle",687.285048308137
"DEU","GRC",2015,"20-39","Female","High",4911.1788508432
"DEU","GRC",2015,"20-39","Female","Low",4890.49244968557
"DEU","GRC",2015,"20-39","Female","Middle",4307.99257336281
"DEU","GRC",2015,"20-39","Male","High",5706.64855491971
"DEU","GRC",2015,"20-39","Male","Low",7325.04634385848
"DEU","GRC",2015,"20-39","Male","Middle",7317.61628104374
"DEU","GRC",2015,"40-64","Female","High",2237.33320034557
"DEU","GRC",2015,"40-64","Female","Low",3942.10289479578
"DEU","GRC",2015,"40-64","Female","Middle",2940.27365999378
"DEU","GRC",2015,"40-64","Male","High",3390.72247605609
"DEU","GRC",2015,"40-64","Male","Low",5522.16319195075
"DEU","GRC",2015,"40-64","Male","Middle",4714.71751528223
"DEU","GRC",2015,"65+","Female","High",386.489101607106
"DEU","GRC",2015,"65+","Female","Low",1606.17851842062
"DEU","GRC",2015,"65+","Female","Middle",851.972254255174
"DEU","GRC",2015,"65+","Male","High",816.147863200135
"DEU","GRC",2015,"65+","Male","Low",1801.06777342569
"DEU","GRC",2015,"65+","Male","Middle",1029.81544875617
"DEU","HRV",2000,"0-19","Female","High",0.269843234487524
"DEU","HRV",2000,"0-19","Female","Low",1199.53873817362
"DEU","HRV",2000,"0-19","Female","Middle",254.566069210595
"DEU","HRV",2000,"0-19","Male","High",0.393741987636856
"DEU","HRV",2000,"0-19","Male","Low",1369.78370672974
"DEU","HRV",2000,"0-19","Male","Middle",297.586749225538
"DEU","HRV",2000,"20-39","Female","High",992.138250081287
"DEU","HRV",2000,"20-39","Female","Low",626.234729308461
"DEU","HRV",2000,"20-39","Female","Middle",2685.2675594967
"DEU","HRV",2000,"20-39","Male","High",1122.41606259665
"DEU","HRV",2000,"20-39","Male","Low",741.561729059047
"DEU","HRV",2000,"20-39","Male","Middle",3470.09440873644
"DEU","HRV",2000,"40-64","Female","High",758.891680581127
"DEU","HRV",2000,"40-64","Female","Low",1095.36130962904
"DEU","HRV",2000,"40-64","Female","Middle",1712.42662493836
"DEU","HRV",2000,"40-64","Male","High",1230.97164474348
"DEU","HRV",2000,"40-64","Male","Low",1057.66386445636
"DEU","HRV",2000,"40-64","Male","Middle",2229.27627691233
"DEU","HRV",2000,"65+","Female","High",87.6541646997592
"DEU","HRV",2000,"65+","Female","Low",433.839471414777
"DEU","HRV",2000,"65+","Female","Middle",360.817673253872
"DEU","HRV",2000,"65+","Male","High",251.378291231292
"DEU","HRV",2000,"65+","Male","Low",334.033311034853
"DEU","HRV",2000,"65+","Male","Middle",461.661235453658
"DEU","HRV",2005,"0-19","Female","High",0.265905175647311
"DEU","HRV",2005,"0-19","Female","Low",2191.21366257598
"DEU","HRV",2005,"0-19","Female","Middle",455.592145356136
"DEU","HRV",2005,"0-19","Male","High",0.560803119863755
"DEU","HRV",2005,"0-19","Male","Low",2453.4082797661
"DEU","HRV",2005,"0-19","Male","Middle",515.512091960347
"DEU","HRV",2005,"20-39","Female","High",1302.31640110463
"DEU","HRV",2005,"20-39","Female","Low",702.560062297269
"DEU","HRV",2005,"20-39","Female","Middle",3479.39685810944
"DEU","HRV",2005,"20-39","Male","High",1592.11362458092
"DEU","HRV",2005,"20-39","Male","Low",977.756506849665
"DEU","HRV",2005,"20-39","Male","Middle",5098.61395528176
"DEU","HRV",2005,"40-64","Female","High",1355.71265170773
"DEU","HRV",2005,"40-64","Female","Low",1493.80029571056
"DEU","HRV",2005,"40-64","Female","Middle",2956.91043592411
"DEU","HRV",2005,"40-64","Male","High",2117.59253486596
"DEU","HRV",2005,"40-64","Male","Low",1507.25237215359
"DEU","HRV",2005,"40-64","Male","Middle",4065.69968889116
"DEU","HRV",2005,"65+","Female","High",245.112542827145
"DEU","HRV",2005,"65+","Female","Low",788.174202795856
"DEU","HRV",2005,"65+","Female","Middle",780.094072312402
"DEU","HRV",2005,"65+","Male","High",569.549790936366
"DEU","HRV",2005,"65+","Male","Low",681.994286171256
"DEU","HRV",2005,"65+","Male","Middle",1047.29769529715
"DEU","HRV",2010,"0-19","Female","High",0.543079506683473
"DEU","HRV",2010,"0-19","Female","Low",1938.0397243299
"DEU","HRV",2010,"0-19","Female","Middle",590.478433627833
"DEU","HRV",2010,"0-19","Male","High",0.845797117118392
"DEU","HRV",2010,"0-19","Male","Low",2117.48377327339
"DEU","HRV",2010,"0-19","Male","Middle",638.207460477947
"DEU","HRV",2010,"20-39","Female","High",1470.34339297198
"DEU","HRV",2010,"20-39","Female","Low",704.813018157124
"DEU","HRV",2010,"20-39","Female","Middle",3634.64409023315
"DEU","HRV",2010,"20-39","Male","High",1333.99182017488
"DEU","HRV",2010,"20-39","Male","Low",957.512742869824
"DEU","HRV",2010,"20-39","Male","Middle",4324.28876219014
"DEU","HRV",2010,"40-64","Female","High",1876.21599904467
"DEU","HRV",2010,"40-64","Female","Low",1702.67830739417
"DEU","HRV",2010,"40-64","Female","Middle",4312.87835355484
"DEU","HRV",2010,"40-64","Male","High",2241.43085916743
